season,week,contestant_id,celebrity_name,ballroom_partner,J_total,p_hat,V_hat,eliminated,uncertainty_width
21,7,237,Alexa PenaVega,Mark Ballas,27.5,0.07248361837823833,724836.1837823833,0,0.9819004524886878
21,7,238,Carlos PenaVega,Witney Carson,28.0,0.1225747845718238,1225747.845718238,0,0.9819004524886878
21,7,240,Alek Skarlatos,Lindsay Arnold,26.5,0.06893153110485584,689315.3110485583,0,0.9819004524886878
21,7,242,Andy Grammer,Allison Holker,28.0,0.11616022996292381,1161602.2996292382,0,0.9819004524886878
21,7,243,Tamar Braxton,Valentin Chmerkovskiy,27.0,0.0718178681953226,718178.681953226,0,0.9819004524886878
21,7,244,Nick Carter,Sharna Burgess,27.0,0.0781622809130979,781622.809130979,0,0.9819004524886878
21,7,245,Hayes Grier,Emma Slater,28.0,0.062144200788113765,621442.0078811377,1,0.12330316742081449
21,7,246,Bindi Irwin,Derek Hough,29.0,0.4077254860856239,4077254.860856239,0,0.9819004524886878
21,8,237,Alexa PenaVega,Mark Ballas,26.9998,0.0727861264546698,727861.264546698,0,1.0
21,8,238,Carlos PenaVega,Witney Carson,28.9998,0.13078515962803883,1307851.5962803883,0,1.0
21,8,240,Alek Skarlatos,Lindsay Arnold,25.0,0.0629235480311662,629235.4803116621,0,1.0
21,8,242,Andy Grammer,Allison Holker,23.9998,0.06807923407967975,680792.3407967975,1,0.16200359382554794
21,8,243,Tamar Braxton,Valentin Chmerkovskiy,28.0,0.08261152243739076,826115.2243739075,0,1.0
21,8,244,Nick Carter,Sharna Burgess,33.0,0.33768605617474784,3376860.5617474783,0,1.0
21,8,246,Bindi Irwin,Derek Hough,28.0,0.24512835319430684,2451283.5319430684,0,1.0
21,9,237,Alexa PenaVega,Mark Ballas,30.0,0.07955910306835963,795591.0306835963,1,0.1509625126646403
21,9,238,Carlos PenaVega,Witney Carson,27.0,0.10493054598092971,1049305.4598092972,0,0.905775075987842
21,9,240,Alek Skarlatos,Lindsay Arnold,25.5,0.10691472616866379,1069147.261686638,0,0.9057750759878419
21,9,243,Tamar Braxton,Valentin Chmerkovskiy,24.5,0.11299375352428663,1129937.5352428663,0,0.9057750759878419
21,9,244,Nick Carter,Sharna Burgess,27.5,0.2176725428953584,2176725.428953584,0,0.9057750759878419
21,9,246,Bindi Irwin,Derek Hough,30.0,0.3779293283624018,3779293.2836240176,0,0.9057750759878419
21,10,238,Carlos PenaVega,Witney Carson,31.5,0.24185630846029296,2418563.0846029297,0,1.0
21,10,240,Alek Skarlatos,Lindsay Arnold,28.5,0.10151241025409513,1015124.1025409513,0,1.0
21,10,244,Nick Carter,Sharna Burgess,27.0,0.12588441814000265,1258844.1814000264,0,1.0
21,10,246,Bindi Irwin,Derek Hough,31.5,0.5307468631456093,5307468.631456093,0,1.0
21,11,238,Carlos PenaVega,Witney Carson,30.0,0.16091511116777926,1609151.1116777926,1,0.24576249640889528
21,11,240,Alek Skarlatos,Lindsay Arnold,27.999899999999997,0.17786512553219824,1778651.2553219823,0,0.983049985635581
21,11,244,Nick Carter,Sharna Burgess,30.0,0.1907073735082393,1907073.735082393,0,0.983049985635581
21,11,246,Bindi Irwin,Derek Hough,30.0,0.47051238979178317,4705123.897917831,0,0.983049985635581
22,1,249,Mischa Barton,Artem Chigvintsev,16.0,0.05591460107444535,559146.0107444535,0,1.0
22,1,250,Kim Fields,Sasha Farber,20.0,0.07249523215040288,724952.3215040287,0,1.0
22,1,251,Jodie Sweetin,Keo Motsepe,20.0,0.0724953505531076,724953.505531076,0,1.0
22,1,252,Doug Flutie,Karina Smirnoff,15.0,0.05438686537591909,543868.6537591908,0,1.0
22,1,253,Von Miller,Witney Carson,21.0,0.082536162972603,825361.6297260299,0,1.0
22,1,254,Antonio Brown,Sharna Burgess,21.0,0.08253609287302924,825360.9287302924,0,1.0
22,1,255,Paige VanZant,Mark Ballas,21.0,0.08253609287302928,825360.9287302928,0,1.0
22,1,256,Geraldo Rivera,Edyta Sliwinska,13.0,0.05247839496055949,524783.9496055949,0,1.0
22,1,257,Nyle DiMarco,Peta Murgatroyd,23.0,0.1206949972876121,1206949.972876121,0,1.0
22,1,258,Ginger Zee,Valentin Chmerkovskiy,23.0,0.1206950502417073,1206950.5024170731,0,1.0
22,1,259,Wanya Morris,Lindsay Arnold,23.0,0.120694991741989,1206949.91741989,0,1.0
22,1,260,Marla Maples,Tony Dovolani,21.0,0.0825361678955957,825361.6789559571,0,1.0
22,2,249,Mischa Barton,Artem Chigvintsev,15.0,0.04758365393504847,475836.53935048473,0,1.0
22,2,250,Kim Fields,Sasha Farber,19.0,0.05937100713118027,593710.0713118027,0,1.0
22,2,251,Jodie Sweetin,Keo Motsepe,21.0,0.07352186458430049,735218.6458430049,0,1.0
22,2,252,Doug Flutie,Karina Smirnoff,20.0,0.05905145816472231,590514.5816472231,0,1.0
22,2,253,Von Miller,Witney Carson,20.0,0.06825519271203574,682551.9271203574,0,1.0
22,2,254,Antonio Brown,Sharna Burgess,19.0,0.06200464721344211,620046.4721344211,0,1.0
22,2,255,Paige VanZant,Mark Ballas,24.0,0.15059706956679492,1505970.6956679493,0,1.0
22,2,256,Geraldo Rivera,Edyta Sliwinska,13.0,0.045872509922133736,458725.09922133735,1,0.11158192090395476
22,2,257,Nyle DiMarco,Peta Murgatroyd,20.0,0.08132053775161881,813205.3775161881,0,1.0
22,2,258,Ginger Zee,Valentin Chmerkovskiy,21.0,0.09438102641930714,943810.2641930714,0,1.0
22,2,259,Wanya Morris,Lindsay Arnold,24.0,0.18978583651233152,1897858.3651233152,0,1.0
22,2,260,Marla Maples,Tony Dovolani,20.0,0.06825519608708445,682551.9608708445,0,1.0
22,3,249,Mischa Barton,Artem Chigvintsev,18.0,0.0457767875472263,457767.87547226297,1,0.1058688147295742
22,3,250,Kim Fields,Sasha Farber,22.0,0.062332493298761955,623324.9329876195,0,1.0
22,3,251,Jodie Sweetin,Keo Motsepe,23.0,0.08407765850056616,840776.5850056616,0,1.0
22,3,252,Doug Flutie,Karina Smirnoff,20.0,0.05103119117757263,510311.91177572624,0,1.0
22,3,253,Von Miller,Witney Carson,20.0,0.05292556266276926,529255.6266276926,0,1.0
22,3,254,Antonio Brown,Sharna Burgess,20.0,0.0515324868420947,515324.868420947,0,1.0
22,3,255,Paige VanZant,Mark Ballas,23.0,0.12671325126787347,1267132.5126787347,0,1.0
22,3,257,Nyle DiMarco,Peta Murgatroyd,25.0,0.1915528928084255,1915528.928084255,0,1.0
22,3,258,Ginger Zee,Valentin Chmerkovskiy,21.0,0.06429337751679436,642933.7751679436,0,1.0
22,3,259,Wanya Morris,Lindsay Arnold,24.0,0.21234909846635336,2123490.9846635335,0,1.0
22,3,260,Marla Maples,Tony Dovolani,21.0,0.05741519991156234,574151.9991156234,0,1.0
22,4,250,Kim Fields,Sasha Farber,32.0,0.06659824684330291,665982.4684330291,0,0.9843260188087775
22,4,251,Jodie Sweetin,Keo Motsepe,27.0,0.057510355129945075,575103.5512994508,0,0.9843260188087775
22,4,252,Doug Flutie,Karina Smirnoff,24.0,0.057696833174188875,576968.3317418888,0,0.9843260188087775
22,4,253,Von Miller,Witney Carson,32.0,0.06315156814663178,631515.6814663179,0,0.9843260188087775
22,4,254,Antonio Brown,Sharna Burgess,35.0,0.08580325017379516,858032.5017379515,0,0.9843260188087775
22,4,255,Paige VanZant,Mark Ballas,36.0,0.1654147690111066,1654147.690111066,0,0.9843260188087775
22,4,257,Nyle DiMarco,Peta Murgatroyd,34.0,0.153122482932022,1531224.8293202198,0,0.9843260188087775
22,4,258,Ginger Zee,Valentin Chmerkovskiy,36.0,0.11205189703602202,1120518.9703602202,0,0.9843260188087775
22,4,259,Wanya Morris,Lindsay Arnold,35.0,0.19349294933177474,1934929.4933177475,0,0.9843260188087775
22,4,260,Marla Maples,Tony Dovolani,28.0,0.04515764822121082,451576.4822121082,1,0.11222570532915362
22,5,250,Kim Fields,Sasha Farber,28.0,0.05600284242610954,560028.4242610954,0,1.0
22,5,251,Jodie Sweetin,Keo Motsepe,35.0,0.11825030195507212,1182503.0195507212,0,1.0
22,5,252,Doug Flutie,Karina Smirnoff,28.0,0.05402189136878682,540218.9136878683,0,1.0
22,5,253,Von Miller,Witney Carson,29.0,0.05764455019503874,576445.5019503874,0,1.0
22,5,254,Antonio Brown,Sharna Burgess,26.0,0.05653928159224045,565392.8159224045,0,1.0
22,5,255,Paige VanZant,Mark Ballas,31.0,0.1049325550761726,1049325.550761726,0,1.0
22,5,257,Nyle DiMarco,Peta Murgatroyd,37.0,0.3531310817787386,3531310.817787386,0,1.0
22,5,258,Ginger Zee,Valentin Chmerkovskiy,32.0,0.09568608664895246,956860.8664895246,0,1.0
22,5,259,Wanya Morris,Lindsay Arnold,30.0,0.1037914089588887,1037914.089588887,0,1.0
22,6,250,Kim Fields,Sasha Farber,24.0,0.05712506872605377,571250.6872605376,0,1.0
22,6,251,Jodie Sweetin,Keo Motsepe,25.0,0.08396358275454303,839635.8275454304,0,1.0
22,6,252,Doug Flutie,Karina Smirnoff,21.0,0.049984589201145666,499845.89201145666,1,0.1297112090063632
22,6,253,Von Miller,Witney Carson,24.0,0.05749326562234903,574932.6562234903,0,1.0
22,6,254,Antonio Brown,Sharna Burgess,27.0,0.09001816213652569,900181.621365257,0,1.0
22,6,255,Paige VanZant,Mark Ballas,28.0,0.17089049455333835,1708904.9455333834,0,1.0
22,6,257,Nyle DiMarco,Peta Murgatroyd,25.0,0.17453497789423883,1745349.7789423882,0,1.0
22,6,258,Ginger Zee,Valentin Chmerkovskiy,24.0,0.06739467079552089,673946.7079552088,0,1.0
22,6,259,Wanya Morris,Lindsay Arnold,29.0,0.24859518831628477,2485951.8831628477,0,1.0
22,7,250,Kim Fields,Sasha Farber,26.0,0.05571539795706625,557153.9795706625,1,0.1468624833110814
22,7,251,Jodie Sweetin,Keo Motsepe,25.5,0.05835034045069789,583503.4045069789,0,0.9976635514018691
22,7,253,Von Miller,Witney Carson,26.0,0.055775220872258155,557752.2087225815,1,0.1468624833110814
22,7,254,Antonio Brown,Sharna Burgess,26.0,0.0636527191884613,636527.191884613,0,0.9976635514018691
22,7,255,Paige VanZant,Mark Ballas,27.5,0.17329422817318013,1732942.2817318013,0,0.9976635514018691
22,7,257,Nyle DiMarco,Peta Murgatroyd,28.0,0.26838959350227404,2683895.93502274,0,0.9976635514018691
22,7,258,Ginger Zee,Valentin Chmerkovskiy,27.5,0.1013435065460165,1013435.0654601649,0,0.9976635514018691
22,7,259,Wanya Morris,Lindsay Arnold,27.5,0.22347899331004578,2234789.933100458,0,0.9976635514018691
22,8,251,Jodie Sweetin,Keo Motsepe,30.0,0.099958101779752,999581.01779752,1,0.15581854043392507
22,8,254,Antonio Brown,Sharna Burgess,27.0,0.11770958106969284,1177095.8106969285,0,0.9349112426035504
22,8,255,Paige VanZant,Mark Ballas,28.0,0.1490131857138858,1490131.857138858,0,0.9349112426035503
22,8,257,Nyle DiMarco,Peta Murgatroyd,29.0,0.2746277426900175,2746277.426900175,0,0.9349112426035504
22,8,258,Ginger Zee,Valentin Chmerkovskiy,30.0,0.2291474881503318,2291474.881503318,0,0.9349112426035504
22,8,259,Wanya Morris,Lindsay Arnold,25.0,0.1295439005963201,1295439.005963201,0,0.9349112426035504
22,9,254,Antonio Brown,Sharna Burgess,27.5,0.08391020306969432,839102.0306969432,1,0.25609756097560976
22,9,255,Paige VanZant,Mark Ballas,29.5,0.2447173884564887,2447173.884564887,0,0.9721254355400697
22,9,257,Nyle DiMarco,Peta Murgatroyd,28.5,0.22611368319626657,2261136.8319626655,0,0.9721254355400697
22,9,258,Ginger Zee,Valentin Chmerkovskiy,28.0,0.22959800375375786,2295980.0375375785,0,0.9721254355400697
22,9,259,Wanya Morris,Lindsay Arnold,30.0,0.21566072152379268,2156607.2152379267,1,0.24303135888501742
22,10,255,Paige VanZant,Mark Ballas,29.666600000000003,0.596593138749634,5965931.38749634,0,1.0
22,10,257,Nyle DiMarco,Peta Murgatroyd,28.9998,0.24559969387957709,2455996.938795771,0,1.0
22,10,258,Ginger Zee,Valentin Chmerkovskiy,28.333199999999998,0.15780716737078881,1578071.6737078882,0,1.0
23,1,261,Jake T. Austin,Jenna Johnson,22.0,0.05032896662433916,503289.6662433916,0,1.0
23,1,262,Maureen McCormick,Artem Chigvintsev,22.0,0.05032896662433926,503289.66624339257,0,1.0
23,1,263,Marilu Henner,Derek Hough,27.0,0.0714244151126912,714244.151126912,0,1.0
23,1,264,Ryan Lochte,Cheryl Burke,24.0,0.054491605029521745,544916.0502952174,0,1.0
23,1,265,Calvin Johnson Jr.,Lindsay Arnold,26.0,0.06331349907949058,633134.9907949058,0,1.0
23,1,266,Laurie Hernandez,Valentin Chmerkovskiy,31.0,0.1782840070430509,1782840.0704305088,0,1.0
23,1,267,Amber Rose,Maksim Chmerkoskiy,24.0,0.05449161543775998,544916.1543775998,0,1.0
23,1,268,Rick Perry,Emma Slater,20.0,0.04828674364712066,482867.4364712066,0,1.0
23,1,269,James Hinchcliffe,Sharna Burgess,31.0,0.17828400704305064,1782840.0704305065,0,1.0
23,1,270,Babyface,Allison Holker,26.0,0.06331349795497367,633134.9795497367,0,1.0
23,1,271,Vanilla Ice,Witney Carson,25.0,0.05801412734838191,580141.2734838191,0,1.0
23,1,272,Jana Kramer,Gleb Savchenko,27.0,0.07142442170689733,714244.2170689733,0,1.0
23,1,273,Terra Jole,Sasha Farber,25.0,0.058014127348382884,580141.2734838289,0,1.0
23,2,261,Jake T. Austin,Jenna Johnson,24.0,0.040798949595351554,407989.4959535155,1,0.08566433566433568
23,2,262,Maureen McCormick,Artem Chigvintsev,26.0,0.047564179709733284,475641.79709733283,0,0.9943181818181819
23,2,263,Marilu Henner,Derek Hough,27.0,0.05548588286691462,554858.8286691462,0,0.9943181818181819
23,2,264,Ryan Lochte,Cheryl Burke,24.0,0.04507124285107683,450712.42851076834,0,0.9943181818181819
23,2,265,Calvin Johnson Jr.,Lindsay Arnold,28.0,0.0584997335436366,584997.335436366,0,0.9943181818181819
23,2,266,Laurie Hernandez,Valentin Chmerkovskiy,32.0,0.25185525927907965,2518552.5927907964,0,0.9943181818181819
23,2,267,Amber Rose,Maksim Chmerkoskiy,24.0,0.04507135458484315,450713.5458484315,0,0.9943181818181819
23,2,268,Rick Perry,Emma Slater,22.0,0.04648076777716973,464807.6777716973,0,0.9943181818181819
23,2,269,James Hinchcliffe,Sharna Burgess,29.0,0.11713585988899483,1171358.5988899483,0,0.9943181818181819
23,2,270,Babyface,Allison Holker,30.0,0.07895785702445077,789578.5702445076,0,0.9943181818181819
23,2,271,Vanilla Ice,Witney Carson,26.0,0.04906959445574601,490695.94455746014,0,0.9943181818181819
23,2,272,Jana Kramer,Gleb Savchenko,29.0,0.06965635418719701,696563.5418719702,0,0.9943181818181819
23,2,273,Terra Jole,Sasha Farber,31.0,0.09435296423580594,943529.6423580594,0,0.9943181818181819
23,3,262,Maureen McCormick,Artem Chigvintsev,28.0,0.05597340263519531,559734.0263519532,0,1.0
23,3,263,Marilu Henner,Derek Hough,28.0,0.05855305039557152,585530.5039557152,0,1.0
23,3,264,Ryan Lochte,Cheryl Burke,25.0,0.04605706435968999,460570.64359689987,0,1.0
23,3,265,Calvin Johnson Jr.,Lindsay Arnold,32.0,0.1372714296539162,1372714.296539162,0,1.0
23,3,266,Laurie Hernandez,Valentin Chmerkovskiy,31.0,0.26150250953311716,2615025.0953311715,0,1.0
23,3,267,Amber Rose,Maksim Chmerkoskiy,25.0,0.04605693334168859,460569.3334168859,0,1.0
23,3,268,Rick Perry,Emma Slater,23.0,0.0440672902481944,440672.90248194395,1,0.0958974358974359
23,3,269,James Hinchcliffe,Sharna Burgess,29.0,0.09566634953537966,956663.4953537965,0,1.0
23,3,270,Babyface,Allison Holker,25.0,0.052539453082118284,525394.5308211829,0,1.0
23,3,271,Vanilla Ice,Witney Carson,23.0,0.04447430805242142,444743.0805242142,0,1.0
23,3,272,Jana Kramer,Gleb Savchenko,26.0,0.05340828544978624,534082.8544978624,0,1.0
23,3,273,Terra Jole,Sasha Farber,30.0,0.10442992371292117,1044299.2371292118,0,1.0
23,4,262,Maureen McCormick,Artem Chigvintsev,24.0,0.051376897450265115,513768.97450265114,0,0.9885057471264368
23,4,263,Marilu Henner,Derek Hough,21.0,0.04937040102520707,493704.0102520707,0,0.9885057471264368
23,4,264,Ryan Lochte,Cheryl Burke,22.0,0.045538983400685996,455389.83400686,0,0.9885057471264368
23,4,265,Calvin Johnson Jr.,Lindsay Arnold,23.0,0.06743698296490178,674369.8296490178,0,0.9885057471264368
23,4,266,Laurie Hernandez,Valentin Chmerkovskiy,30.0,0.4130962925181847,4130962.925181847,0,0.9885057471264368
23,4,267,Amber Rose,Maksim Chmerkoskiy,24.0,0.04886031981578796,488603.1981578796,0,0.9885057471264368
23,4,269,James Hinchcliffe,Sharna Burgess,28.0,0.1206786589614573,1206786.589614573,0,0.9885057471264368
23,4,270,Babyface,Allison Holker,18.0,0.042474363635023625,424743.63635023625,1,0.12222222222222222
23,4,271,Vanilla Ice,Witney Carson,23.0,0.041707565776164926,417075.6577616493,1,0.10498084291187738
23,4,272,Jana Kramer,Gleb Savchenko,23.0,0.04790241178324168,479024.1178324168,0,0.9885057471264368
23,4,273,Terra Jole,Sasha Farber,25.0,0.07155712266907982,715571.2266907982,0,0.9885057471264368
23,5,262,Maureen McCormick,Artem Chigvintsev,24.0,0.050656169440889035,506561.6944088903,0,1.0
23,5,263,Marilu Henner,Derek Hough,27.0,0.08311375625668448,831137.5625668447,0,1.0
23,5,264,Ryan Lochte,Cheryl Burke,24.0,0.04947734573351933,494773.4573351933,0,1.0
23,5,265,Calvin Johnson Jr.,Lindsay Arnold,24.0,0.05411866717720229,541186.6717720228,0,1.0
23,5,266,Laurie Hernandez,Valentin Chmerkovskiy,25.0,0.18567270597234273,1856727.0597234273,0,1.0
23,5,267,Amber Rose,Maksim Chmerkoskiy,24.0,0.05015772900252557,501577.2900252557,0,1.0
23,5,269,James Hinchcliffe,Sharna Burgess,29.0,0.36465042824647576,3646504.2824647576,0,1.0
23,5,272,Jana Kramer,Gleb Savchenko,26.0,0.0631986367010757,631986.367010757,0,1.0
23,5,273,Terra Jole,Sasha Farber,27.0,0.09895456146928523,989545.6146928524,0,1.0
23,6,262,Maureen McCormick,Artem Chigvintsev,31.0,0.05211826477872536,521182.6477872536,0,1.0
23,6,263,Marilu Henner,Derek Hough,34.0,0.07113285824977603,711328.5824977603,0,1.0
23,6,264,Ryan Lochte,Cheryl Burke,30.0,0.05044633889198047,504463.3889198047,0,1.0
23,6,265,Calvin Johnson Jr.,Lindsay Arnold,37.0,0.08290853082975679,829085.3082975679,0,1.0
23,6,266,Laurie Hernandez,Valentin Chmerkovskiy,37.0,0.16492827482888608,1649282.7482888608,0,1.0
23,6,267,Amber Rose,Maksim Chmerkoskiy,28.0,0.04864979289902616,486497.92899026163,1,0.13041894353369765
23,6,269,James Hinchcliffe,Sharna Burgess,38.0,0.3152929610214226,3152929.6102142264,0,1.0
23,6,272,Jana Kramer,Gleb Savchenko,40.0,0.15393518038246698,1539351.8038246697,0,1.0
23,6,273,Terra Jole,Sasha Farber,30.0,0.06058779811795956,605877.9811795956,0,1.0
23,7,262,Maureen McCormick,Artem Chigvintsev,33.0,0.05116228680638781,511622.8680638781,1,0.13021778584392013
23,7,263,Marilu Henner,Derek Hough,32.0,0.05479205087172358,547920.5087172358,0,0.9963702359346642
23,7,264,Ryan Lochte,Cheryl Burke,33.0,0.0521897739381408,521897.739381408,0,0.9963702359346642
23,7,265,Calvin Johnson Jr.,Lindsay Arnold,37.0,0.1735710586723463,1735710.586723463,0,0.9963702359346642
23,7,266,Laurie Hernandez,Valentin Chmerkovskiy,34.5,0.10289678828219716,1028967.8828219716,0,0.9963702359346642
23,7,269,James Hinchcliffe,Sharna Burgess,37.0,0.40282445763050717,4028244.576305072,0,0.9963702359346642
23,7,272,Jana Kramer,Gleb Savchenko,34.5,0.09835971831739783,983597.1831739782,0,0.9963702359346642
23,7,273,Terra Jole,Sasha Farber,34.5,0.0642038654812994,642038.6548129941,0,0.9963702359346642
23,8,263,Marilu Henner,Derek Hough,23.0,0.06046877832270339,604687.7832270339,0,0.9751243533575655
23,8,264,Ryan Lochte,Cheryl Burke,26.0,0.04554339033724272,455433.9033724272,1,0.1563609231736265
23,8,265,Calvin Johnson Jr.,Lindsay Arnold,30.0,0.1231017892136667,1231017.892136667,0,0.9751243533575655
23,8,266,Laurie Hernandez,Valentin Chmerkovskiy,33.0,0.13900113810709075,1390011.3810709075,0,0.9751243533575655
23,8,269,James Hinchcliffe,Sharna Burgess,34.9998,0.48756705295762887,4875670.529576289,0,0.9751243533575655
23,8,272,Jana Kramer,Gleb Savchenko,30.0,0.08882420206745104,888242.0206745104,0,0.9751243533575655
23,8,273,Terra Jole,Sasha Farber,24.0,0.05549364899421651,554936.4899421651,0,0.9751243533575655
23,9,263,Marilu Henner,Derek Hough,36.0,0.06285190855025409,628519.0855025409,1,0.17474302496328925
23,9,265,Calvin Johnson Jr.,Lindsay Arnold,37.0,0.09452873048012501,945287.3048012501,0,1.0
23,9,266,Laurie Hernandez,Valentin Chmerkovskiy,40.0,0.31109054997112784,3110905.4997112784,0,1.0
23,9,269,James Hinchcliffe,Sharna Burgess,36.0,0.20639360569443735,2063936.0569443735,0,1.0
23,9,272,Jana Kramer,Gleb Savchenko,40.0,0.24058323377568117,2405832.3377568116,0,1.0
23,9,273,Terra Jole,Sasha Farber,38.0,0.0845519715283745,845519.715283745,0,1.0
23,10,265,Calvin Johnson Jr.,Lindsay Arnold,28.0,0.129994104495805,1299941.0449580501,0,0.9761092150170649
23,10,266,Laurie Hernandez,Valentin Chmerkovskiy,30.0,0.4008172744712509,4008172.7447125087,0,0.9761092150170649
23,10,269,James Hinchcliffe,Sharna Burgess,29.5,0.19629155892397945,1962915.5892397945,0,0.9761092150170649
23,10,272,Jana Kramer,Gleb Savchenko,29.0,0.15655483474626553,1565548.3474626553,0,0.9761092150170648
23,10,273,Terra Jole,Sasha Farber,30.0,0.11634222736269921,1163422.273626992,1,0.195221843003413
23,11,265,Calvin Johnson Jr.,Lindsay Arnold,38.3331,0.15404793773530198,1540479.3773530198,0,1.0
23,11,266,Laurie Hernandez,Valentin Chmerkovskiy,39.333200000000005,0.4886097985875855,4886097.985875855,0,1.0
23,11,269,James Hinchcliffe,Sharna Burgess,38.9998,0.2640256091969432,2640256.091969432,0,1.0
23,11,272,Jana Kramer,Gleb Savchenko,35.5,0.09331665448016932,933166.5448016932,1,0.2667023075441902
24,1,274,Charo,Keo Motsepe,21.0,0.055803492395950026,558034.9239595003,0,1.0
24,1,275,Mr. T,Kym Herjavec,20.0,0.05445803506145532,544580.3506145532,0,1.0
24,1,276,Heather Morris,Maksim Chmerkoskiy,28.0,0.08811560290350734,881156.0290350734,0,1.0
